client_id,pred
762831e67b,0.521707285912014
43aeb33381,0.5808403709226843
f83c316f7b,0.5199432751283665
93bb1c3a53,0.5135686110565032
c4d2002c43,0.5192170316814417
186848dc91,0.5002400581694056
2faf5e4b83,0.5126812054876484
2875a3e0e9,0.5036513217876978
9a0f161c2d,0.5152457313041383
287448f857,0.5112691232691167
0a8e01548f,0.5335554850677834
8d6057c803,0.5116995690006649
a8cc4f73ae,0.5048267711310803
1387246489,0.5109484906690952
6a6ce09ebb,0.5173356894606548
e10406fa98,0.4670222232217071
72d874f195,0.5655395351225443
09428ffd5e,0.5235196525857073
f3aca9a9a3,0.5143203013689748
e519fc9974,0.5172250141810533
a3a54cd7bb,0.5163158971795101
64a03e72bb,0.5125554787306882
c53a766a94,0.5208451622383347
76fa05e79a,0.5122756671661394
b0762512ec,0.5229061284631067
d2c98b5afe,0.5125708997395944
136cb935f0,0.5665289876003587
f642da75cc,0.5218836091348384
f0e882f8fa,0.5371651401324075
2a6acecd7a,0.5235180322883468
13b254a95b,0.5953438861065076
2e8415b8b6,0.5250156521551448
6e9ff0808b,0.5066728238654652
96dfd8f824,0.5450787920330931
50ec4aa84b,0.5415158446295837
65faf07cff,0.5082792640987308
083d02d65a,0.5327140825605166
fc25b9c79e,0.5122194802739606
f2da8063fe,0.5649145172986902
9761c10e7d,0.6627736406973435
cd646f12fd,0.517296678386332
a1dd2fe132,0.5238041252196661
ad313c15c2,0.5393595301231582
b0b690f15a,0.5417599986349998
07e1280af4,0.5119278354355332
aba82b3f25,0.5151152600949361
899d18e402,0.5373586241853602
8e6e59b693,0.5183117725924128
1cb4902c85,0.5291720858492199
9197e3b51d,0.5104432158537586
307ac35b11,0.5192554024688704
6572fc1539,0.5063925516448097
0b84848ee0,0.5013785437657141
e7defbc51b,0.5063572617935288
db2f99f0c3,0.5185424795337689
ea81154fb0,0.49830891080558337
6a28e7db21,0.5168422465053912
9a381f1e2a,0.5896581668721944
96ddf1193d,0.5147530598633661
0f3cf4a985,0.518026153509775
09ead7ae84,0.4652834010236406
3fd08d5237,0.5284968808066166
8e8537c2e0,0.5114424509825614
3e2772c5c2,0.5085381794230631
df8bf5ad26,0.5121640816887841
c9e224d4de,0.5074402135567551
39f38f8f90,0.509048592147646
45b1bdc5fc,0.5194067681572728
3d83453042,0.5113102883246571
52c7999027,0.5252706602306079
fecc1cb65b,0.5135428522720512
507dc7a454,0.5265966811886679
c33d3a9bbb,0.501838529383743
788d669e0d,0.5202234171222939
1d34292540,0.5261511497065018
9de153c694,0.5111820148341599
e6068420e0,0.5325892368524136
5aa24f11f4,0.512204349813829
c9b3b50439,0.5186572246705997
313ecb839a,0.5312324041344744
e067171bb0,0.5282285452464182
08e2ec25d0,0.5123162897530017
40dcbdd4c4,0.5393154617964131
923226ce32,0.5122743011998908
6db7a2bc66,0.5175619792671197
cd6b88b8dc,0.5160760735430167
0b0e527133,0.5108064622000275
bf29b84264,0.5141119499123602
129dc59117,0.5111979130178199
1526a061f7,0.5325773125815898
6a3d3daf47,0.5242921811366645
544ac19952,0.5174700399456948
f8b2aea216,0.49847405942775175
4edf7f84b3,0.577408577680092
3c87ec3316,0.5198472108018517
90a103fb80,0.5186011833643692
10d80d25f6,0.5274713154591579
14eeea81d4,0.5204468898052279
502698f19f,0.5118074148657162
2d93ce3325,0.5411531703685588
8cf4a3666a,0.4935721782615067
62584844ac,0.5331998777069988
3ac4542153,0.5161405877519772
44200a015b,0.5174160238007576
a0a26db2a7,0.513076712317039
218527320d,0.5178837537685888
34cf7e7ecd,0.5104858655694308
207d251e08,0.5120438869338977
421ebd33ba,0.5281805315780699
8462c0fd41,0.510366384808306
ff38c2f715,0.5075418090253752
e0306de0f1,0.5055273492214135
c80d67b487,0.5113511172024766
99fe9614b8,0.5121558204013339
6801caca28,0.5199907279856691
18dc8b27d3,0.514392631590938
4842f1831e,0.5087326993127994
c54eb0876e,0.5862907615108931
6d20ebe65b,0.5146810141632908
243bfe6e11,0.5147757927576389
6bb8e7b71e,0.5451630875130027
feb0ae8161,0.5268525334148608
24b8d8d214,0.5158538583006766
57b11a930d,0.5176152578160471
8713e68d42,0.510594785775289
df62e2e159,0.5095108357980213
59ecbe5b07,0.5136162066498309
bec91f94ee,0.5202927936186641
73fe55b8d5,0.5122546675497753
76d3e3f0f9,0.5282596743217584
468426e283,0.5148212972546983
1b761df674,0.5987337881125591
33154fbd14,0.5167978017234343
19b655b22b,0.5206134984432166
1985d44b27,0.5298718191524062
b66bd78108,0.5279117431982286
0a49e1d2b6,0.5425117249995046
9034130d71,0.5059478284632452
621f3a3828,0.5803078942278995
c5a5fbb157,0.49006866368953483
b0c7de7448,0.5164471024374035
4501462519,0.5235398351340568
83a8477d1e,0.5260721093270525
7085226f9d,0.4904033605399094
2566ef1f03,0.5518097850557624
727ab74c5b,0.5327754302796728
b0e1c0c243,0.5129860251613471
34ccd23a65,0.5105958532173901
9500513395,0.48114674271359165
4239f0ad4f,0.5143214012601453
ae5dd088ce,0.5390751248856005
50fcb715f8,0.5173639870224052
2684ba5e52,0.5084570184471419
07ed025a00,0.5072958596042543
0974bb1e83,0.5190194824815054
58f1103b7c,0.6702734182295401
2016e012f0,0.5199636666369625
e534ce9638,0.5211448558613594
2e4b45f7df,0.522932528929233
58265db9c8,0.5232627824653018
62f390fc3b,0.5163940358640524
b001c0ec48,0.5194618116301606
898fc04c4a,0.5264946763553674
6745cb78f4,0.4819339596096026
19710687d4,0.5121043392554603
eb96d7deb4,0.5182501049636565
dc1bb99479,0.5153744692097906
a8ac9764ed,0.5185266911448799
a75e47246d,0.51926519546941
2fafe6d21d,0.5094055639720699
522bac21fa,0.5121346333942912
424faf3ff1,0.536123944711223
01c4068bd9,0.5109662212592692
0bf753bb93,0.5153891985905568
52cc13647e,0.5063038635812044
da60a721fb,0.5029112814668864
c555e06250,0.5181713764945421
c4bafe9c92,0.5237497884209144
9cec9f1900,0.522153209215152
c1c0090110,0.5328456978236543
bf083f853a,0.6299185546773299
3322dba7b0,0.518168732069538
f995cf9228,0.510184328258635
9f29e333d1,0.5201732332390276
a3e6cd89f3,0.5224156144135157
4abab81c10,0.509138554920286
7bbef77b58,0.5173516107275877
d66425885c,0.5207314506988963
b712721cd7,0.5178113819369942
08104577f0,0.5079003664816498
4aaa29fcfe,0.547332984117767
74919343c2,0.514091157128106
a1659108d9,0.5172717360526287
b87f1075b4,0.5242285232494438
bf9332386c,0.5110758339646664
aec30f9089,0.52248321071447
6626ae56c3,0.5420198886403498
61d9fdd6d5,0.5862099054587973
9f48c07c2b,0.5252595742616635
034ee82527,0.5190167936822008
c9f02d76b6,0.51795666931386
76c5b89012,0.5224954437592504
bae65eebe1,0.5113223553938285
e9cc488615,0.5356058185738223
9228ab493c,0.53522942851625
19cbbc4656,0.5235501716678795
8b4ef5c19f,0.5222083924426658
e44ce3d47a,0.5089242613029529
bc91d8738e,0.5451617335861092
bb0db7eca7,0.502297851110972
f3de89e5b0,0.47100842220677536
fd8e95bf8b,0.5214287056315307
36832e2ab5,0.5228435692070827
ef6ea6276a,0.5178737000602059
e4be763461,0.5207225142404064
7f14c5f284,0.5908767023314511
b74e792142,0.5226035895311223
31dc69efd1,0.5619870708294834
b24ac0897e,0.5342356171859075
b595fd2702,0.529677968687995
28039b45d2,0.5011556121014938
209a5e26f1,0.5154954846363511
3380994c0f,0.556466225613452
6a8fc901b3,0.5151161339054462
0a0a9cef22,0.5143959901827181
12b2f746e1,0.532763836529804
902838b5ab,0.5141798731727766
c256df525e,0.5126268189405626
210d4b29ac,0.5201448688414064
79f714d6c1,0.5145160516450933
d73b35f52d,0.5151279760332295
1a1439a779,0.5092901278094842
fa3900bcba,0.5391908331224646
4c5b3410d9,0.5213066593538589
bb37bede93,0.511160254916759
87a89c2226,0.534602843564431
234abbc866,0.5688900111903297
9f03ae2c08,0.5188349254901944
0130b696fe,0.5253180273207111
6a403845e5,0.5083683020268557
6bb0656363,0.5151527636805627
627c8c05fd,0.6018635471223357
53b9c852a7,0.5138124183354715
8926a51944,0.5234423643876128
1acb4bf377,0.5120438330828665
c156453652,0.6353969453022893
b595f29c3b,0.5250196347331921
d0814bd068,0.5151806339621318
5bacdcde7a,0.5108581232758417
aa55df71a9,0.5148468827305342
c1a489b321,0.5200927370013286
b15f1fce7f,0.5081076473257802
ab5148682c,0.506893490154307
c9a5db1b69,0.5204602076078299
dd912cac9f,0.5086123263457657
eec30c3a5b,0.5110263938176813
51481076f9,0.5607907082226578
33497972a0,0.5132637521676423
491853f767,0.5067740981897507
2fdbb03b0c,0.5033431655388417
9b739bd492,0.5193583214797698
a5360470d4,0.5241473540395684
65af0834dc,0.508333706380922
df6d9ad91a,0.521746522419854
6b75b9778c,0.5241795634603449
21dca9558d,0.5180949981988356
c8311fc737,0.540312247062452
9de918b793,0.5244193284097209
d7ae2947c0,0.5072249189944908
b715d8a96b,0.4969145782933602
a6cb8a2264,0.5227554447792077
5f185bc677,0.5195587497668764
514f44c221,0.5064238998727254
7bedf4ea77,0.5185567690352658
92be8d545a,0.5101020571924395
e07d2534cf,0.521561927157606
555ca6a530,0.5058616196177418
d7694f85fa,0.5552104961927045
dd5228ec68,0.5084908550158925
44672a20bc,0.5308007797243517
b57a3ab00a,0.5265133154664658
0f3a3c9554,0.5157423929667696
5595c38f21,0.5124850819392291
8b017073ae,0.5512772088609198
6931ee29ef,0.5076146578420455
b17acc73c2,0.5244715499938613
2b95dc5574,0.5161803910100347
0231d69a6b,0.5108313156259144
97e294774b,0.5092041268302513
7317eee6bb,0.5129838756877727
7ef84a120a,0.5117943627591746
b9713a9959,0.510832919074243
fbbd200f03,0.5085841232294355
9854cb867b,0.5262196532964825
70822a95f7,0.5426164707703236
e9bc7de5d5,0.5173749315255364
73d051cb1a,0.5181656764373657
895beb418d,0.5138346914408993
cc2f95366c,0.5205414756770201
b389fa2d11,0.5275366923129833
80e939a98f,0.5010400768755305
d8172100c1,0.5234481542663553
7a2d0e11af,0.5424784318960945
049cdb5264,0.5274456310057779
117ada271d,0.5192526049877766
c4fd5f4890,0.5099495296631998
878d3d4f40,0.5161876564998917
b7befd9480,0.5206386166198599
f93b1badcf,0.5157154423173381
143ff81152,0.5144590120576062
24410264c6,0.6063099017918138
a56ef64182,0.5205136735106448
b1b61f3ac4,0.5116091425954992
c9e8d0a169,0.5064062320026198
cad386424b,0.5187510111063703
5937bad17d,0.5162777250747709
b02f990d58,0.5115086941489476
d0ce293e6a,0.5176708123565195
e86fc49373,0.532388241833598
bccd602df5,0.5065386424215297
55c0cd19ae,0.5218877460346559
33119aa71c,0.5191180437306683
d17afc7956,0.5242635649822782
32353beb70,0.5587441759175273
3f3745c3c3,0.5142563669359048
6058cb0159,0.5294672116029093
0cc0ad1e36,0.5050581724293466
8974f216f1,0.5197719731205285
8085e48a2f,0.5196400535325663
b91d5b78bb,0.5112833796354691
a92b98a1c4,0.5100594555855268
65dc757f9a,0.5109223385651159
acc9847efc,0.5163378479418729
b688066122,0.4959245882376983
e669556ec1,0.5107539339961868
52c44d9884,0.5123344954551009
c487ec8cfe,0.4993333941924131
fab3222781,0.5178491880839657
ef8c57e1c9,0.5129105178393324
24bf1b24fe,0.50757639756581
c97a6325bc,0.5335830927985055
b43918eb13,0.5557768839865994
d24f7acfe8,0.5189201506820686
63ca43691f,0.5186217426807135
f5192cd669,0.5109400552217394
2fc7044d65,0.5160371957744574
8f7363233d,0.5111641622744993
723f59041a,0.5005423082137122
a99215abeb,0.5216584418933014
056747a4f1,0.5076264306710363
45e4db42bd,0.5066699844451125
c77cd278b7,0.5324560365131868
9690ef4922,0.5168043200917127
7006de8136,0.5185568853019465
0bb0265356,0.5056676391660928
8539c12584,0.5936253070112458
66c32a3db3,0.5185749663615076
458a455e33,0.5293630035472137
258ef916a5,0.5259392480733274
c29b3052db,0.520698581654788
9a16d8d6ad,0.5279590440744414
e137f68ea1,0.5111392118303869
908e7d9ced,0.5446958439960742
56409c12de,0.5212637758331036
9bc272fb23,0.5060115968088645
487427f2ab,0.5177481942124114
517bfa5a44,0.5363685632967276
0ddeedbb9f,0.6216110179456403
52f8f34423,0.5375100864048417
21612f73a5,0.5216395909791015
10b8a8c9e2,0.5079267505182721
14dc711261,0.5242752813681065
8c41fd2c0e,0.5193276187047133
b58d6f82ee,0.5096671408193706
ffbe969144,0.5047722066949057
6d67824068,0.5284338027908076
af140bd553,0.5053855439813612
0a3975ae7e,0.516455022488721
0cf0028722,0.5332225952586603
7481c59385,0.508139240414723
520350fe8a,0.5231848632356878
f71e161b8c,0.5206881945958743
14486eb3ef,0.49948562045594236
98742278f7,0.5185281510139967
0337e11926,0.5094214256616116
c9ab12dfd6,0.5141776616895699
48acd374e7,0.513150124450364
72803dce14,0.5087614277576797
590d5b5c08,0.5094897838445968
7defc467f3,0.5266442732665068
80b822acae,0.5222975479206045
f3e9bdc01a,0.5331869073213151
5cc6ba596f,0.5221033619019366
5f1d44de11,0.508012834540287
5ae4645603,0.504644221524992
6476baf46d,0.5160191749023177
85679758dd,0.5693508101325856
bd5f38b1dc,0.5227368981392636
47e5d77d5a,0.5240019758011729
3ca576f689,0.5296917881704006
061b4fbac1,0.5113910821028511
dca4e504aa,0.5092731225591841
c0e3579545,0.5073492368364676
550cc967b2,0.5091087695937883
bf69e12121,0.5190699857074956
253f2c8ffe,0.5122814059047905
dee7c13e47,0.5223112464081651
b133231b8d,0.5294819929688229
b9b142b056,0.5508612893693453
f23c2a98e4,0.5279982771003465
3e234301e0,0.5468199622165991
d60bf21078,0.527049504161303
e32372a041,0.5437551883442079
a012b7d0cc,0.516864959473718
79c78aa70b,0.5266097551078214
010686bdf2,0.562127197639599
af2ace9bbd,0.5184014660071944
4811ca096f,0.5086776814099544
cab63b9ddb,0.5066602548502978
d25fc3b8e0,0.5051352061739106
1a6cd85907,0.5154406100927829
e3ffa3993a,0.5122881632954823
b66d767053,0.49557479088352435
891a3b6668,0.5101309062301368
718ccd0883,0.49948680169220305
88f6571537,0.5096341049092077
d1d5e9d6c7,0.5086303605306104
36e0f9d715,0.5152678265725213
65075c2343,0.5089770891476281
ccf2fd240e,0.5233499067097429
0c1f62af2e,0.49115170315878764
28fc40c766,0.5153368099006248
035eb535f8,0.57146997896889
3311a92e63,0.5125318004336092
84d9c1846a,0.4999192977615419
cc5c6fd21a,0.5408026435585733
d42710b518,0.5268584268780593
627fc06e16,0.5138293576638508
d9e53edcf9,0.4810825994472887
63bda42580,0.5020137891325507
db783de7ac,0.5280531430842352
bbec196433,0.5449333144312265
fdffc1c43e,0.5089854914745188
919977faa7,0.5310101898967533
df05e6b545,0.49863695558132315
41fe7f66b1,0.4905411302608163
995c957570,0.5155581589831573
71b901d46e,0.6056383240663743
362e065a7b,0.5442032303141723
bcbdc0877e,0.5376858508922687
a6f8767bab,0.5099846494685216
93e8c8cca7,0.5037061802142941
670607ec1a,0.5038057686669531
8929b839d4,0.5091742633330542
7f13cdce6b,0.5127465767416614
995790e71c,0.5213429137060968
f042033abe,0.52023836792078
a69746f118,0.5045585300957611
1602c32349,0.498123911989372
b92548e5ec,0.5202868157516481
926c05a194,0.5241066053318878
6c9922e640,0.5114312053781923
d371652ace,0.5139651995510678
827a716f6a,0.5155497834621889
9439a452d2,0.5234247318855555
898bdbcd59,0.5025383366788199
336d1aa142,0.5095263227891924
eab93398cd,0.5130904496778643
246b961d15,0.5110068979216904
7c845d8090,0.605310989976419
46dbae7521,0.5108467400682762
cbd8d160b1,0.5124518964058062
5082cba3c3,0.5121314164672868
b671154693,0.5093730202309606
8e42b57f12,0.49242999988275105
9d49a558a7,0.5134923459471042
ef4204963d,0.5395382710992327
b839092059,0.5261204402661396
4a691e00e6,0.5496485595701298
190ec34045,0.5092805225540136
28d069f4c0,0.5467424395863913
75fd58ce62,0.5402959550353682
15f783174b,0.5152941248193925
88e37426aa,0.5125260052829846
37fa3123cd,0.5119997119716685
e31667bf07,0.5105192550679625
8458087256,0.5179234393675068
c7586344f8,0.5893701064037031
e869c47102,0.5055934964188972
d1ba3130c3,0.5526158181628621
4210914be1,0.5146459877405988
4c914ec10c,0.5317301085007796
20fa5f1f29,0.5205101004841822
693f77d118,0.5127045803856906
3028bb6580,0.5262313516090802
842ac3fd22,0.5170088382505545
e019d42fe9,0.5184386737592779
ff1ec8ddb7,0.5179368674717572
c3fb19fa96,0.5131131659027044
787953221e,0.5317608359320033
7ccaf104e4,0.5116679178003272
e60551393b,0.5184662793547105
2d7b226a23,0.5127777307985119
d5bcdefa4f,0.5518752503006954
ecb2a33651,0.5146756513361759
0372e9ab9c,0.5213032097973603
7c8d6dcce2,0.48859508435268173
dc30020072,0.5096587254758623
0f589b3959,0.4982152048366061
920e1ac93c,0.5353151119793595
0f6056f16a,0.5220610092424345
58327ff738,0.5082397025700821
06c4931942,0.5211816607141287
704c19a563,0.5207060922021519
5d60359f75,0.5256636418521994
3972eb5988,0.4619669556810454
ce7031443c,0.5130787513232434
121c18bbf0,0.5118070015354639
5a9f417bf9,0.5288179166319944
93ed35934c,0.5185461184137141
2d00ef686c,0.5160807360487302
07813607cc,0.536041016201037
e98f979d24,0.5155787244537846
6ce13afa09,0.5118723090429813
2ddc683174,0.5108255152738288
76e55fd9c1,0.5124285481263376
e3032540f6,0.49258505801920344
fee7c84dbf,0.5184042750269477
4365c2f101,0.5222838134417335
60a09776c2,0.5194203776871241
19698702da,0.5247004703224161
b8a9dd9dca,0.5235326535516738
ad19fca50b,0.5182645951435237
df053b937a,0.5108407490293395
bc6e8b60f1,0.5329016825928672
0432fdff3a,0.5229632946679232
2ec2295236,0.5226165928119156
24bc1b81d7,0.5322637642388149
e857c1b262,0.5104647058084854
8fb7bc29f0,0.5310807743426866
736e887fdc,0.5216351490559628
3d8e99dfd1,0.5115699010143026
c1911df315,0.5031804112229713
11092144b9,0.5152475014795234
56bad0f81d,0.5097261749688009
b1f0a85612,0.5176077094556732
74f62bfd85,0.5454827515169332
064ced48d5,0.5596069720470563
753baf7b19,0.5063864262310609
cbf7b99ecf,0.5180896530106098
dc8cf59ceb,0.5133223744030038
1eff02f2ca,0.5219573064023754
67cf1918d5,0.5231386152103287
71848c4140,0.5144836005432265
e0cd8d49ff,0.5240714574478765
c40f03128a,0.49347379859038315
56fde1f1f0,0.4942814314595255
b5780d23f5,0.5692168699483507
e284b9805e,0.509030526535073
02077c4f70,0.5286931674351228
226757e95c,0.5104064404652261
e5b65a8b00,0.5132363452703497
1a1a6261a7,0.5217489483882237
de46fedbd7,0.49515156591851023
e45cbcffe2,0.5417416503698691
10af069db2,0.5136781323904013
4b772af1d4,0.5253378886028677
ab3c589ada,0.5221442782343017
68ad5d0928,0.5154315442473885
f37fabf831,0.5202108503212581
cfdebc0130,0.5169328333657486
f3c3b0d460,0.5124678802873706
6a94a3bb65,0.5219712958585234
27bb16805c,0.5082255815160174
7b8468548e,0.5285299168780042
5ceb996df3,0.5447459178001797
936f538a41,0.5015087108386336
e0ec001829,0.5082562012309804
f267662591,0.5124808287791258
13124786a7,0.5073696373657662
a74e4e1a07,0.519481071927801
4e9ff9a540,0.5162740416326338
3d2c182d17,0.5174671259298825
533960ceec,0.5412462669055255
065554ad42,0.5036822428980369
ecd8477d12,0.5056257751977444
4b5928024b,0.5587726381086474
deb89e1931,0.5095751554900027
0087d90c93,0.516026428606455
4031a74536,0.5192268146396701
57304473bc,0.5232997254798287
dbb9bce610,0.524032269145013
2893ba2f6f,0.51023452484786
f4016092a4,0.5349014077466316
fd5bf797b8,0.5076312183188229
3ac5fa1392,0.4860922037477603
65b3503394,0.5293752395167693
3c7ce5a956,0.5638044139396368
4775ea53bd,0.5067969535058283
9aa377960a,0.5152624963001393
a32b5cc50d,0.5357840718430555
474d199a86,0.5478368283739506
08ea5e8b0f,0.5121919203093281
82b7ddb8ae,0.5141671697024282
c3f6c8a764,0.5199253220633195
c68958e2d1,0.526118653000298
dd4bafa022,0.5224140068041097
959786ba89,0.5185297674843659
13e4ad3b65,0.5253809976719047
ccd1bd9b09,0.5321478033689031
b528f4cba8,0.5149372180509353
4cd67cdb3e,0.5055942981256843
b2d889482f,0.5297067905833646
0714956672,0.4941858215293661
1597e82659,0.5161336244292949
c00ee8ec6e,0.5205784953141324
edbe8ea08e,0.5139496552038021
70575a9439,0.504421381755176
4ef30059e2,0.5113760566990954
45ae3474e2,0.5156280952199888
f61e4a6365,0.5138306130863673
04157288de,0.513359323314709
68158a84ee,0.5052766494957024
dc3c506527,0.5176664442530754
791442e7dd,0.5067829065349724
9b295fc835,0.5079660810247419
6d456002bc,0.5324545759940341
5c45c4d8a9,0.5183435709384174
4c91fb3ab7,0.5202404837179685
e9c297d61c,0.5272847061056478
6c9c3b9105,0.5205013276081466
df680e8c4b,0.5127907035915973
20caf00f92,0.533393372201305
7d318a4bd3,0.5186631658241609
231326e9d2,0.55237758277435
bc0685b6b9,0.5100885953560972
4e96ff0e07,0.5063556564567149
85114cbb2c,0.5099665694628893
c745115246,0.5047486778927283
f92a4666f8,0.5152676635889836
73146e8a2b,0.5127775317216403
ecb404575e,0.552375422103868
9203435160,0.5363129578939977
a5e15e305a,0.5024405717947074
32bb4efa2c,0.5117319530941401
1fe67d9961,0.510661842251919
38302e7d58,0.5132472043933544
738e6de988,0.5298179788629919
471a2a2174,0.621697698390122
a01b0c4c3b,0.5281842323741527
57463ca1ab,0.5101444558160613
b8d0c23505,0.509309723807303
cb61a9676c,0.529057038557085
0c2f40f452,0.522252012868114
9397e81f16,0.5085633425800122
2e3de17baf,0.5441425482223763
234654ec04,0.5059931155856565
5672a18b21,0.5308536442250924
941c0d50be,0.505258970477017
074552806e,0.5189035655562644
306381c774,0.5301715715333074
decc6adc13,0.5097324979302207
70a064e983,0.5115441193360349
ba542d48c5,0.5163732625542444
4aa2da1d6f,0.5128453462473651
b3a54c2cb1,0.5202746357399197
3cd043d5ea,0.5149058251473876
b68050818c,0.5107988227971201
ed42ed2448,0.5255073707939648
895fdef320,0.5036780371693557
2dd65bd0cc,0.5129137596240679
e257b298e9,0.5171495199735431
7f0ea1712e,0.5115441254370086
9775e6df3e,0.5033513020028196
1baa61a70f,0.5132209900548864
eebdd99f05,0.5185781643959718
9f5da06545,0.5379027527327795
aa218e1a5f,0.5052472965108302
01d89a10a4,0.5214697740856685
71a0bb3b27,0.5084509758455963
2d8fb1ab24,0.5409100948284133
3f6c92f87a,0.5121019759778601
c921b01917,0.516145065871052
170cf4bf81,0.5164066380199173
62fff339ca,0.5069960393335065
8541bb3f2b,0.5263148105579903
dd96850aba,0.5200075119346704
072d835dd3,0.5121342068167251
f4d5e0f431,0.5289809566785028
3f59abe234,0.5142511353789918
73ad485cc7,0.5012897739083895
5575ca4fe8,0.5221043962069161
28c207e7f0,0.5168952042446038
cb2e598a5c,0.5147562942274828
04bf3d463a,0.5071949878469298
e64f9a75a7,0.5759648027626818
bcb4d64e9b,0.5232473600426583
b052741227,0.5314250246087243
9432f9e8b9,0.514296394779304
d76c15a0fb,0.5214714457163505
1264d6fa25,0.4715778806796541
c933ac91c0,0.5174121157164466
5d9e9bacbf,0.5212946095845161
fa783d645b,0.5388317531776053
66b9906445,0.5197726417146165
1562554aba,0.5217793198487903
97ea63fee8,0.5131014793685005
61085c467e,0.5219488386707538
7dc1fda7de,0.5113234315224627
1dfdcb7673,0.6248456806094478
e33d8a6a29,0.6149340732228853
9c7f0234e3,0.5167051149511201
e9adf113af,0.506646886085388
0548df0d04,0.5117605003935766
7105e59d95,0.5297268926025562
769b1953ee,0.518964585906855
4055f7c072,0.5011753098756072
d542b208a2,0.5203466951376835
7223db5ddb,0.5139649785580456
d3a8cd9cd0,0.4889048540493135
cfb60e8bec,0.5721341859599383
6ac122d5c2,0.5071559973656933
955d6414a4,0.5056037608276648
a95e44c426,0.513215572970586
8c1b9da5bf,0.5128098432689544
92cb82965c,0.5395892267811204
325451e358,0.48416416466645246
84beda7d42,0.5197861143573825
16d55d2134,0.519991305037912
0a67f3ae65,0.5118497002413025
6d82559b71,0.5233008375161352
dd2db0326d,0.5114812391313774
d6b6b2a06c,0.5200474574553576
095970a452,0.5142223341437776
ac94cf7508,0.5111239532869116
5eb7cf8b39,0.5091366284224016
7b98393ae7,0.5222146400968702
1575ffb344,0.5149418544243649
